id,name,Tipo de Comida,x,y,district,star,min_price,max_price,status
269,Sarita,Mariscos,-12.316421,-76.83248,PUNTA HERMOSA,40,14,106,Funcionando
270,Mediterraneo,Comida Peruana,-12.105715,-76.973274,SANTIAGO DE SURCO,40,11,139,Funcionando
271,Akipa,Comida Espanola,-12.112389,-76.990685,SANTIAGO DE SURCO,40,15,106,Clausurado
272,Katana,Comida Japonesa,-12.0876,-77.05576,JESUS MARIA,40,20,113,Funcionando
273,La Bonbonniere,Comida Italiana,-12.1105,-76.986786,SAN BORJA,40,11,137,Funcionando
274,Las Conchas Negras,Mariscos,-12.112067,-77.02304,SURQUILLO,40,6,115,Funcionando
275,El Tarwi,Comida Peruana,-12.08477,-77.01827,LA VICTORIA,40,23,162,Funcionando
276,Victoria Bar,Bar,-12.1508,-77.02196,BARRANCO,35,11,162,Funcionando
277,Ginebra Cafe - Bar,Bar,-12.120085,-77.0268,MIRAFLORES,45,12,131,Funcionando
278,Cafe Rilke,Cafeteria,-12.128192,-77.031204,MIRAFLORES,45,16,135,Funcionando
279,Restaurant Cordon Blue,Comida Peruana,-12.046793,-77.0312,LIMA,45,8,86,Funcionando
280,Sachun,Comida Peruana,-12.115047,-77.046936,MIRAFLORES,40,5,143,Funcionando
281,Orient Express,Bar,-12.123878,-77.027596,MIRAFLORES,40,19,170,Funcionando
282,El Rey Marino,Mariscos,-12.02743,-77.08071,SAN MARTIN DE PORRES,45,5,112,Funcionando
283,Superba,Comida Italiana,-12.091705,-77.032234,SAN ISIDRO,40,11,148,Funcionando
284,Cevicheria El Chinguirito,Mariscos,-12.1567,-77.01641,CHORRILLOS,45,30,90,Funcionando
285,Oh! Calamares,Mariscos,-12.128226,-77.00684,SANTIAGO DE SURCO,40,20,89,Funcionando
286,Club Suizo,Comida Peruana,-12.1238,-77.014,MIRAFLORES,40,20,139,Funcionando
287,Forneria 850,Comida Italiana,-12.05934,-77.03025,LA VICTORIA,40,7,85,Funcionando
288,La Bonbonniere Restaurant,Comida Italiana,-12.14931,-77.02441,BARRANCO,45,21,129,Funcionando
289,Panda Garden,Comida China,-12.127926,-76.99058,SANTIAGO DE SURCO,45,28,92,Funcionando
290,Pescatora,Mariscos,-12.10084,-77.02901,SAN ISIDRO,40,26,160,Funcionando
291,El Fresco 41,Mariscos,-12.10689,-76.99168,SAN BORJA,45,4,170,Funcionando
292,Gour Meat,Churrasqueria,-12.078793,-77.06638,PUEBLO LIBRE,45,19,146,Funcionando
293,Chifa Jo,Comida China,-12.09152,-77.0454,LINCE,40,16,96,Funcionando
294,Restaurante Da Mario,Comida Italiana,-12.08864,-77.06168,MAGDALENA DEL MAR,45,9,128,Clausurado
295,Picas,Bar,-12.149153,-77.02265,BARRANCO,40,28,125,Funcionando
296,Paradise Pizza,Pizzeria,-12.08214,-77.08258,SAN MIGUEL,40,27,156,Funcionando
297,La Abaceria de Selectos Ibericos,Comida Espanola,-12.09562,-77.02243,SAN ISIDRO,45,6,107,Funcionando
298,La Boteca,Pizzeria,-11.95546,-77.05073,COMAS,40,16,129,Funcionando
299,El Taller P̢tisserie,Comida Peruana,-12.086456,-76.97603,SANTIAGO DE SURCO,45,8,162,Funcionando
300,Subway,Fast-Food,-12.122611,-77.0313,MIRAFLORES,35,21,142,Funcionando
301,K'tana Sushi Bar,Comida Japonesa,-12.08369,-77.05029,JESUS MARIA,40,5,169,Funcionando
302,Kaizen Sushi Bar,Comida Japonesa,-12.069,-77.0689,PUEBLO LIBRE,45,15,90,Funcionando
303,Restaurante Cultural Mesa de Piedra,Comida Peruana,-12.080419,-76.76882,CIENEGUILLA,35,22,152,Funcionando
304,Cafe Colombia en Peru,Comida Colombiana,-12.123947,-77.027245,MIRAFLORES,40,16,126,Funcionando
305,Salon de la Felicidad,Comida Asiatica,-12.051633,-77.02462,LIMA,40,14,82,Funcionando
306,Manduco,Comida Italiana,-12.148169,-77.02094,BARRANCO,40,4,83,Funcionando
307,Restaurante Amore,Comida Italiana,-12.118389,-77.030365,MIRAFLORES,40,21,145,Funcionando
308,Bircher Benner,Comida Peruana,-12.121611,-77.028984,MIRAFLORES,40,17,129,Funcionando
309,Gotica,Fast-Food,-12.161337,-76.955696,VILLA MARIA DEL TRIUNFO,40,20,132,Funcionando
310,Rokys,Polleria,-12.046185,-77.030815,LIMA,35,17,126,Funcionando
311,Veggie Pizza,Pizzeria,-12.121042,-77.010765,MIRAFLORES,40,26,137,Funcionando
312,San Antonio Caffe,Comida Vegetariana,-12.09266,-77.02861,SAN ISIDRO,40,20,152,Funcionando
313,Maikai Poke Peru,Comida Asiatica,-12.126153,-77.02922,MIRAFLORES,50,17,161,Funcionando
314,El Palacio Del Sancochado,Comida Peruana,-12.064136,-77.03546,LIMA,45,18,114,Funcionando
315,Norky's,Polleria,-12.11899,-77.03051,MIRAFLORES,45,21,140,Funcionando
316,El Tayta,Cafeteria,-12.06231,-77.04053,LIMA,40,28,153,Funcionando
317,La Verdad de la Milanesa,Comida Peruana,-12.114131,-77.04484,MIRAFLORES,35,3,170,Funcionando
318,Foodtruck El Gringo,Fast-Food,-12.09409,-77.025665,SAN ISIDRO,40,29,143,Funcionando
319,Almacen La Matilda,Cafeteria,-12.11798,-77.03313,MIRAFLORES,40,16,88,Funcionando
320,Muqui Beer Shop & Bar,Bar,-12.119861,-77.02802,MIRAFLORES,50,25,161,Funcionando
321,Hamamoto,Churrasqueria,-11.924654,-77.042145,COMAS,50,30,94,Funcionando
322,Bonito Pescaderia,Mariscos,-12.120076,-77.03507,MIRAFLORES,45,10,138,Funcionando
323,Restaurante Los Delfines,Mariscos,-12.135448,-77.00865,SANTIAGO DE SURCO,45,4,130,Funcionando
324,Fu Jou Chinese Gourmet,Comida China,-12.118,-77.032776,MIRAFLORES,40,27,152,Funcionando
325,Paso Obligao,Comida Peruana,-12.07268,-77.03925,JESUS MARIA,35,27,120,Funcionando
326,LA CATRINA: Tacos Tequila Cerveza,Comida Mexicana,-12.15042,-77.02176,BARRANCO,40,30,106,Funcionando
327,El Pillo,Parrilla,-12.02005,-76.8773,ATE,45,10,164,Funcionando
328,La Plaza de Surco Restaurante,Comida Peruana,-12.13543,-76.99814,SANTIAGO DE SURCO,45,25,152,Funcionando
329,Chicharrones Del Inca,Chicharroneria,-12.19782,-77.00941,CHORRILLOS,40,29,154,Funcionando
330,Pizza Rock,Pizzeria,-12.114954,-77.04712,MIRAFLORES,40,18,80,Funcionando
331,Puerto Marisko,Mariscos,-12.09936,-77.0654,MAGDALENA DEL MAR,40,20,163,Funcionando
332,Restaurante Eliazar,Comida Peruana,-12.128374,-76.99176,SANTIAGO DE SURCO,45,24,109,Funcionando
333,Chifa Freddie's,Comida China,-12.07667,-77.05196,JESUS MARIA,40,15,102,Funcionando
334,Levaggi Restaurant,Comida Vegetariana,-12.079487,-77.03384,LIMA,40,21,154,Clausurado
335,Solari Restaurante,Comida Peruana,-12.118973,-77.03055,MIRAFLORES,35,8,103,Funcionando
336,SANA Vegan Cafe,Cafeteria,-12.07455,-77.0797,SAN MIGUEL,45,29,126,Funcionando
337,Numa Sangucheria - Cafe,Fast-Food,-12.122195,-77.026115,MIRAFLORES,50,18,107,Funcionando
338,Stragos Karaoke Bar Boxes (San Borja),Bar,-12.14143,-77.0079,SANTIAGO DE SURCO,40,23,80,Funcionando
339,Restaurante Don Ignacio,Comida Peruana,-12.13453,-77.0271,MIRAFLORES,40,17,93,Funcionando
340,Ichi Ban,Comida Japonesa,-12.098046,-77.0352,SAN ISIDRO,40,16,158,Funcionando
341,Chiwake,Comida Peruana,-12.125392,-76.982895,SANTIAGO DE SURCO,40,18,143,Funcionando
342,Primera Estacion,Churrasqueria,-12.064569,-77.04169,LIMA,40,13,98,Funcionando
343,Chill Out Resto Bar,Bar,-12.120412,-77.02775,MIRAFLORES,45,27,93,Funcionando
344,Avila RestoBar,Comida Peruana,-12.119749,-77.02875,MIRAFLORES,45,11,153,Funcionando
345,Kamcha Restaurante & Bar,Comida Espanola,-12.11559,-76.99939,SURQUILLO,40,30,108,Funcionando
346,MozzaPizza,Comida Italiana,-12.124827,-77.032074,MIRAFLORES,40,17,123,Funcionando
347,Tanta,Mariscos,-12.0458,-76.95844,SANTA ANITA,40,21,158,Funcionando
348,EmBarcadero 41,Mariscos,-12.13666,-77.01692,BARRANCO,40,30,167,Funcionando
349,Stella Del Mattino,Comida Italiana,-12.119686,-77.01931,MIRAFLORES,45,9,144,Funcionando
350,Popeyes Louisiana Kitchen,Fast-Food,-12.093087,-77.06004,MAGDALENA DEL MAR,35,6,96,Funcionando
351,Bodega de la Trattoria,Comida Italiana,-12.09143,-77.03899,SAN ISIDRO,40,21,152,Funcionando
352,Bitter Cocktail Club,Bar,-12.10149,-77.03688,SAN ISIDRO,45,11,130,Funcionando
353,Olivia Eco Cafe,Comida Vegetariana,-12.12526,-77.02342,MIRAFLORES,50,18,93,Funcionando
354,La Panka,Comida Peruana,-12.092354,-77.06239,MAGDALENA DEL MAR,35,21,131,Funcionando
355,Yunta Cocina Peruana,Comida Peruana,-12.07056,-77.03155,LIMA,45,30,150,Funcionando
356,Valentino,Comida Italiana,-12.09431,-77.03408,SAN ISIDRO,40,17,107,Funcionando
357,El Otro Gramadal Restaurante,Mariscos,-12.05146,-77.03154,LIMA,45,22,161,Funcionando
358,Olas del Mar,Mariscos,-12.12023,-77.03506,MIRAFLORES,45,23,170,Funcionando
359,Antica Trattoria,Comida Italiana,-12.146961,-77.02278,BARRANCO,35,8,123,Funcionando
360,Papyrus Restaurant,Comida Peruana,-12.11988,-77.02706,MIRAFLORES,45,26,141,Funcionando
361,El Paisano Ferrenafano,Comida Peruana,-12.05084,-77.02826,LIMA,45,8,168,Funcionando
362,Pit's,Comida Peruana,-12.114629,-77.03701,MIRAFLORES,40,26,123,Funcionando
363,Cherry Cafe,Comida Espanola,-12.126389,-77.02954,MIRAFLORES,40,23,86,Funcionando
364,La Posada del Angel III,Bar,-12.147141,-77.0224,BARRANCO,40,21,128,Funcionando
365,Bisanti Cafe,Comida Peruana,-12.117008,-77.03823,MIRAFLORES,40,10,110,Funcionando
366,Restaurant Chepita Royal,Comida Peruana,-12.074555,-77.0828,SAN MIGUEL,40,17,125,Funcionando
367,La Noche de BARRANCO,Comida Peruana,-12.148067,-77.020294,BARRANCO,40,9,81,Funcionando
368,El Peregrino,Fast-Food,-12.119989,-77.0273,MIRAFLORES,50,11,135,Funcionando
369,Casa Belga Restaurante,Bar,-12.047735,-77.028404,LIMA,40,24,145,Funcionando
370,Restaurante Bahia Peru,Comida Peruana,-12.07971,-76.99071,SAN LUIS,45,10,101,Funcionando
371,No Te Rajes,Comida Mexicana,-12.12566,-77.02132,MIRAFLORES,35,14,81,Funcionando
372,Waka Grill,Churrasqueria,-12.072611,-76.95855,LA MOLINA,35,21,169,Funcionando
373,Pompei Trattoria Italiano,Comida Italiana,-12.064748,-76.94497,LA MOLINA,45,11,162,Funcionando
374,Restaurante Katsuya,Comida Peruana,-12.086442,-77.04839,SAN ISIDRO,50,15,103,Funcionando
375,Chili's,Comida Mexicana,-12.056355,-77.03693,LIMA,35,4,157,Funcionando
376,Jugueria Las Delicias,Jugueria,-12.1131,-77.04568,MIRAFLORES,50,24,150,Funcionando
377,El Pardo,Comida Peruana,-12.118798,-77.03258,MIRAFLORES,45,7,125,Funcionando
378,Taperias Peruanas Sac,Mariscos,-12.132079,-77.030594,MIRAFLORES,40,14,89,Funcionando
379,MALI Cafe & Restaurant,Comida Peruana,-12.060617,-77.03735,LIMA,40,17,107,Funcionando
380,Oxa Burger,Fast-Food,-12.14134,-77.02108,BARRANCO,45,9,116,Funcionando
381,Palermo Sandwich cafe,Comida Peruana,-12.094136,-77.00559,SAN BORJA,40,23,147,Funcionando
382,Goya,Mariscos,-12.07868,-77.07911,PUEBLO LIBRE,45,29,92,Funcionando
383,Segundo Muelle Jockey plaza,Mariscos,-12.085264,-76.97648,SANTIAGO DE SURCO,35,22,108,Funcionando
384,Tres i punto,Mariscos,-12.0451,-77.03127,LIMA,40,8,160,Funcionando
385,Restaurante Patagonia,Bar,-12.125738,-77.02858,MIRAFLORES,35,25,153,Funcionando
386,El Limon,Mariscos,-12.083621,-77.00812,LA VICTORIA,40,8,114,Funcionando
387,La Bodega de la Trattoria,Comida Italiana,-12.076425,-77.08255,SAN MIGUEL,35,8,89,Funcionando
388,Restaurante Tradiciones,Comida Espanola,-12.11079,-76.97673,SANTIAGO DE SURCO,45,30,110,Funcionando
389,El Escondite del Gordo,Comida Italiana,-12.09018,-77.00356,SAN BORJA,40,23,159,Funcionando
390,Restaurante Rokys,Polleria,-12.04644,-77.03118,LIMA,45,4,133,Funcionando
391,Chilli's Jockey Plaza,Comida Mexicana,-12.085023,-76.97839,SANTIAGO DE SURCO,35,13,163,Funcionando
392,OSensei Sushi Bar,Comida Japonesa,-12.115075,-76.991104,SANTIAGO DE SURCO,40,17,140,Funcionando
393,Cafe de la Paz,Cafeteria,-12.12173,-77.02988,MIRAFLORES,40,5,86,Funcionando
394,Jam Box Bar Cafe,Bar,-12.1212,-77.03289,MIRAFLORES,40,5,130,Funcionando
395,Sr Roos,Fast-Food,-12.0573,-77.01718,LIMA,45,9,165,Funcionando
396,Tomo Cocina Nikkei,Comida Japonesa,-12.127968,-76.99209,SANTIAGO DE SURCO,50,12,106,Funcionando
397,Di Cafe & Tienda Gourmet,Cafeteria,-12.07347,-76.95423,LA MOLINA,45,30,160,Funcionando
398,Moyas,Comida Peruana,-12.046629,-77.03081,LIMA,50,14,166,Funcionando
399,Anticucheria La Norte̱a,Comida Peruana,-12.090158,-77.07707,SAN MIGUEL,40,15,106,Funcionando
400,La Leche Cevicheria,Mariscos,-12.09796,-77.02733,SAN ISIDRO,45,4,154,Funcionando
401,Segundo Muelle Encalada,Comida Peruana,-12.10103,-76.96998,SANTIAGO DE SURCO,40,28,88,Funcionando
402,Zaika,Comida India,-12.121806,-77.03231,MIRAFLORES,50,17,131,Clausurado
403,La Ni̱a,Comida Peruana,-12.120785,-77.03266,MIRAFLORES,40,18,86,Funcionando
404,Yamakawa,Mariscos,-12.11516,-77.03895,MIRAFLORES,45,8,166,Funcionando
405,La Pinta Restoarte,Comida Peruana,-12.127214,-77.028786,MIRAFLORES,40,10,152,Funcionando
406,Restaurante Tradiciones El Fogon,Mariscos,-12.120288,-77.03384,MIRAFLORES,40,16,129,Funcionando
407,El Mejor Sabor Marino,Mariscos,-12.099385,-76.975945,SANTIAGO DE SURCO,45,23,164,Funcionando
408,Osteria Caffe Gianfranco,Cafeteria,-12.11001,-76.97666,SANTIAGO DE SURCO,40,20,117,Funcionando
409,Restaurante El Colorao,Mariscos,-11.93675,-77.05099,COMAS,50,7,107,Funcionando
410,Mr. Shao Miraflores,Comida China,-12.110974,-77.03726,MIRAFLORES,45,10,159,Funcionando
411,Marbacoa,Comida Espanola,-12.127973,-76.992165,SANTIAGO DE SURCO,45,21,103,Funcionando
412,El Guacamayo,Comida Peruana,-12.077741,-77.048676,JESUS MARIA,45,22,135,Funcionando
413,Hawai,Comida Peruana,-12.04729,-77.03826,LIMA,50,14,111,Funcionando
414,La Tostadora - Cafe y Arte Libre,Bar,-12.147607,-77.02182,BARRANCO,45,8,95,Funcionando
415,La Tapadita,Comida Peruana,-12.12135,-77.03271,MIRAFLORES,45,18,140,Funcionando
416,Mis Costillas,Parrilla,-12.117937,-76.998886,SURQUILLO,35,10,89,Funcionando
417,Daria MAr,Mariscos,-12.14458,-76.94217,VILLA MARIA DEL TRIUNFO,40,11,103,Funcionando
418,Lucuma RestoBar,Comida Peruana,-12.12364,-77.02793,MIRAFLORES,40,7,95,Funcionando
419,LongHorn,Churrasqueria,-12.05208,-77.06523,LIMA,40,29,94,Funcionando
420,Los Piuranos,Mariscos,-12.15459,-76.87264,PACHACAMAC,35,12,128,Funcionando
421,Cevicheria El Olimpico,Comida Peruana,-11.98843,-77.0939,SAN MARTIN DE PORRES,40,16,135,Funcionando
422,Trentino 114 Osteria,Comida Italiana,-12.093289,-77.0422,SAN ISIDRO,50,4,101,Funcionando
423,Come con causa,Comida Peruana,-12.09608,-77.02301,SAN ISIDRO,50,21,143,Funcionando
424,El Pozito Resto Bar,Bar,-12.089652,-76.948524,LA MOLINA,40,20,134,Funcionando
425,Sabores Peruanos,Comida Peruana,-12.07342,-76.95596,LA MOLINA,40,4,86,Funcionando
426,Ristorante Pizzeria Italiana Roma Antica,Comida Italiana,-12.07221,-77.05756,PUEBLO LIBRE,45,17,93,Funcionando
427,Tres Marias,Comida Peruana,-12.090953,-76.97327,SANTIAGO DE SURCO,40,27,119,Funcionando
428,VaBien,Comida Vegetariana,-12.12489,-77.0275,MIRAFLORES,45,3,139,Funcionando
429,Amankaya,Mariscos,-12.127737,-77.02874,MIRAFLORES,40,30,81,Funcionando
430,Luchita,Comida Peruana,-12.196745,-76.98015,CHORRILLOS,45,29,126,Funcionando
431,Abril Bar,Bar,-12.123961,-77.02759,MIRAFLORES,50,11,88,Funcionando
432,Cevichando,Mariscos,-12.125321,-77.02349,MIRAFLORES,50,28,96,Funcionando
433,Amares Cevicheria Peruana,Mariscos,-12.12749,-77.01818,MIRAFLORES,40,6,118,Funcionando
434,La Bajada De Alejo,Comida Italiana,-12.121639,-77.03241,MIRAFLORES,50,14,115,Funcionando
435,Malajuntas,Comida Peruana,-12.119889,-77.0288,MIRAFLORES,50,22,152,Funcionando
436,Barra 55,Bar,-12.150556,-77.0209,BARRANCO,45,9,137,Funcionando
437,Kilimanjaro Restaurant,Comida Peruana,-12.018068,-76.96713,SAN JUAN DE LURIGANCHO,35,30,121,Clausurado
438,Senshi Sushi & Rolls,Comida Japonesa,-12.086853,-77.04171,LINCE,45,27,169,Funcionando
439,Caravana,Churrasqueria,-12.09608,-77.03663,SAN ISIDRO,35,10,156,Funcionando
440,Hong Kong,Comida China,-12.12922,-77.02965,MIRAFLORES,40,19,121,Funcionando
441,Vista Al Mar,Comida Peruana,-12.11923,-77.03272,MIRAFLORES,45,6,127,Funcionando
442,Rivolta Street Pasta,Comida Italiana,-12.12239,-77.02846,MIRAFLORES,50,26,125,Funcionando
443,El Paraiso de la Salud,Comida Peruana,-12.032829,-76.94794,SANTA ANITA,40,4,151,Funcionando
444,Punto Limon,Mariscos,-12.02335,-77.03397,RIMAC,45,25,156,Funcionando
445,Rinconcito Arequipe̱o,Comida Peruana,-12.01391,-77.00171,SAN JUAN DE LURIGANCHO,40,22,143,Funcionando
446,El Gaucho y la Vaca,Comida Peruana,-12.09759,-77.03937,SAN ISIDRO,40,27,103,Funcionando
447,Lima Golf Club,Comida Peruana,-12.09418,-77.03488,SAN ISIDRO,45,12,81,Funcionando
448,Spizza,Pizzeria,-12.115663,-77.01126,SURQUILLO,40,8,111,Funcionando
449,DI NONNO,Comida Italiana,-12.084785,-77.04476,LINCE,45,11,121,Funcionando
450,Anticucheria Do̱a Pochita,Comida Peruana,-11.89352,-77.02223,CARABAYLLO,45,28,108,Funcionando
451,Chio Cafe Restaurant,Mariscos,-12.079773,-77.036224,LIMA,40,14,114,Funcionando
452,El Muelle 46,Mariscos,-12.11044,-76.98038,SANTIAGO DE SURCO,40,21,95,Funcionando
453,Las Barras de Ronald - Cevicheria,Comida Peruana,-12.112997,-77.02229,SURQUILLO,40,4,149,Funcionando
454,Arugula,Comida Peruana,-12.12979,-77.02655,MIRAFLORES,40,4,127,Funcionando
455,Kaikan,Comida Japonesa,-12.11088,-77.03724,MIRAFLORES,45,22,120,Funcionando
456,La Chakra,Comida Vegetariana,-12.11896,-77.035034,MIRAFLORES,45,11,130,Funcionando
457,Maria Almenara - San Isidro,Postres,-12.0921,-77.04477,SAN ISIDRO,45,22,152,Funcionando
458,Titan Burger,Fast-Food,-12.124617,-77.036,MIRAFLORES,45,27,113,Funcionando
459,Pollito Asado,Comida Peruana,-12.108129,-76.97228,SANTIAGO DE SURCO,40,21,166,Funcionando
460,Don Belisario,Comida Peruana,-12.088875,-77.05139,JESUS MARIA,35,12,80,Funcionando
461,Starbucks,Cafeteria,-12.09788,-77.04843,SAN ISIDRO,40,29,150,Funcionando
462,Pickle's Churrasqueria,Churrasqueria,-12.081032,-77.0337,LINCE,40,16,117,Funcionando
463,Pa Peruvian Wok,Comida Peruana,-12.117193,-77.02099,SURQUILLO,45,21,95,Funcionando
464,Treff Pub Aleman,Bar,-12.124461,-77.02724,MIRAFLORES,40,9,166,Clausurado
465,Chifa My Home,Comida China,-12.072503,-76.95658,LA MOLINA,35,17,169,Funcionando
466,Polleria El Dragon,Comida Peruana,-12.08302,-77.03123,LINCE,50,20,92,Funcionando
467,The Flavor Factory Co.,Comida Peruana,-12.114712,-77.03676,MIRAFLORES,45,3,83,Funcionando
468,Calypso Restaurante Fusion,Comida Peruana,-12.06944,-77.03796,JESUS MARIA,45,9,107,Funcionando
469,INO Deli Gourmet,Comida Vegetariana,-12.08969,-77.04936,SAN ISIDRO,40,16,160,Funcionando
470,Sinfonia Vegana,Comida Vegetariana,-12.087494,-77.07207,MAGDALENA DEL MAR,50,9,167,Funcionando
471,La Cochera,Comida Peruana,-12.073826,-77.015526,LA VICTORIA,40,7,125,Funcionando
472,Caplina,Mariscos,-12.112222,-77.03861,MIRAFLORES,35,14,83,Funcionando
473,Barra Marina,Mariscos,-12.126831,-77.001724,SANTIAGO DE SURCO,45,18,148,Funcionando
474,Woking Noodles Bar,Comida China,-12.109695,-76.97513,SANTIAGO DE SURCO,40,23,167,Funcionando
475,El Mexicano,Comida Mexicana,-12.120006,-77.02626,MIRAFLORES,35,25,143,Funcionando
476,Aurelia,Comida Italiana,-12.11394,-77.03231,MIRAFLORES,35,3,166,Funcionando
477,Chifa Kam Mey My,Comida China,-11.98021,-77.09301,SAN MARTIN DE PORRES,40,24,163,Funcionando
478,Damero Cafe RestoBar,Comida Peruana,-12.048723,-77.03173,LIMA,40,6,124,Funcionando
479,Restaurante Cafeteria Garden,Cafeteria,-12.14725,-76.93454,VILLA MARIA DEL TRIUNFO,45,15,105,Funcionando
480,Salon China Restaurante,Comida China,-12.051114,-77.02595,LIMA,35,13,158,Funcionando
481,Cviche 69,Comida Japonesa,-12.06263,-76.94952,LA MOLINA,45,9,108,Funcionando
482,Restaurant Anticucheria El Tio Mario,Comida Peruana,-12.14782,-77.02249,BARRANCO,35,3,82,Funcionando
483,Bocatidos Chino,Comida China,-12.101582,-77.00184,SAN BORJA,45,26,122,Funcionando
484,Restaurante La Cabrera,Churrasqueria,-12.107298,-76.97392,SANTIAGO DE SURCO,40,25,138,Funcionando
485,La Casa Del Celiaco,Comida Peruana,-12.06905,-76.96212,LA MOLINA,45,12,140,Funcionando
486,Men Wha,Comida China,-12.07177,-77.06269,PUEBLO LIBRE,40,9,128,Funcionando
487,Lucio Caffe,Comida Italiana,-12.1319,-77.03047,MIRAFLORES,40,22,163,Funcionando
488,Burger Truck El Gringo,Fast-Food,-12.09212,-77.04491,SAN ISIDRO,45,17,92,Funcionando
489,La Burreria,Comida Mexicana,-12.113702,-76.992355,SANTIAGO DE SURCO,40,22,104,Funcionando
490,Cafe Berlin,Cafeteria,-12.120253,-77.0339,MIRAFLORES,50,22,168,Funcionando
491,Mr. Chino,Comida China,-12.105763,-76.973434,SANTIAGO DE SURCO,35,28,124,Funcionando
492,Don Belisario,Comida Peruana,-12.12967,-77.02239,MIRAFLORES,40,21,99,Funcionando
493,El Rincon del Asado,Churrasqueria,-12.13359,-77.01786,SANTIAGO DE SURCO,40,16,148,Funcionando
494,Xin Xin,Comida China,-12.0915,-77.0395,SAN ISIDRO,35,8,109,Funcionando
495,Il Postino,Comida Italiana,-12.11828,-77.02764,MIRAFLORES,35,26,84,Funcionando
496,El Arriero Granja Interactiva,Comida Peruana,-12.22925,-76.86328,PACHACAMAC,35,5,167,Clausurado
497,Sandwich Cafe Palermo,Comida Peruana,-12.143044,-77.021835,BARRANCO,45,23,122,Funcionando
498,Frutix,Comida Peruana,-12.084914,-76.97519,SANTIAGO DE SURCO,50,6,116,Funcionando
499,Pickadeli,Comida Vegetariana,-12.117048,-77.03205,MIRAFLORES,40,24,149,Funcionando
500,La Baguette Armendariz,Comida Peruana,-12.13217,-77.02845,MIRAFLORES,45,10,86,Funcionando
501,restaurante cevicheria  marea alta,Mariscos,-12.06222,-77.03474,LIMA,45,15,93,Funcionando
502,Marcelino - Restaurante Pe̱a Show,Pizzeria,-12.121607,-77.03147,MIRAFLORES,40,6,164,Funcionando
503,PERROS & PAPAS,Fast-Food,-12.12023,-77.035,MIRAFLORES,40,19,112,Funcionando
504,Urban Kitchen,Polleria,-12.090647,-77.06491,MAGDALENA DEL MAR,45,22,88,Funcionando
505,Macario,Fast-Food,-12.1327,-76.99554,SANTIAGO DE SURCO,40,18,99,Funcionando
506,La Viniteca,Comida Italiana,-12.11695,-77.03607,MIRAFLORES,45,13,157,Funcionando
507,Papa John's,Pizzeria,-12.08557,-77.05351,JESUS MARIA,35,3,130,Funcionando
508,Pizzeria Zarelle,Comida Italiana,-12.051311,-77.02926,LIMA,40,18,102,Funcionando
509,Poisis Mar,Comida Peruana,-12.0928,-77.02572,SAN ISIDRO,40,14,84,Funcionando
510,The Old Pub,Bar,-12.121639,-77.031944,MIRAFLORES,35,8,134,Funcionando
511,Selectos Ibericos,Bar,-12.12355,-77.02803,MIRAFLORES,40,27,118,Funcionando
512,Cremeria Toscana,Comida Italiana,-12.10077,-77.03675,SAN ISIDRO,50,6,159,Funcionando
513,La Emolienteria Bar,Bar,-12.122854,-77.03178,MIRAFLORES,35,5,127,Funcionando
514,Marabato Barra Fusion,Mariscos,-12.103534,-77.021225,SURQUILLO,50,6,151,Funcionando
515,Restaurant Chifa Oso Panda,Comida China,-12.049331,-77.07765,LIMA,40,15,114,Funcionando
516,Delifrance,Comida Peruana,-12.11304,-77.03918,MIRAFLORES,50,11,116,Funcionando
517,L'eau Vive,Comida Francesa,-12.113846,-77.03594,MIRAFLORES,40,8,144,Funcionando
518,Cevicheria Chicho,Mariscos,-12.167812,-77.03403,CHORRILLOS,50,8,137,Funcionando
519,El Autentico Rodizio,Churrasqueria,-12.11366,-77.02677,MIRAFLORES,35,24,89,Funcionando
520,Restaurante Punto Marisko,Mariscos,-11.99222,-77.07099,LOS OLIVOS,45,29,142,Funcionando
521,Casa Gourmet,Comida Peruana,-12.10775,-76.97418,SANTIAGO DE SURCO,45,22,117,Funcionando
